id,status,amount,updated_at
MLB2808877799,paused,0,2024-01-25T13:22:52.666Z
MLB2808865682,paused,0,2024-01-25T13:22:53.040Z
MLB2808877778,paused,0,2024-01-25T13:22:53.430Z
MLB2808921485,paused,0,2024-01-25T13:22:53.782Z
MLB2808927778,paused,0,2024-01-25T13:22:54.136Z
MLB2808860092,paused,0,2024-01-25T13:22:54.516Z
MLB2808865461,paused,0,2024-01-25T13:22:54.925Z
MLB2808865559,paused,0,2024-01-25T13:22:55.312Z
MLB2808860125,paused,0,2024-01-25T13:22:55.728Z
MLB2808853987,paused,0,2024-01-25T13:22:56.099Z
MLB2808860347,paused,0,2024-01-25T13:22:56.521Z
MLB2808860130,paused,0,2024-01-25T13:22:56.882Z
MLB2808865456,paused,0,2024-01-25T13:23:17.505Z
MLB2808878188,paused,0,2024-01-25T13:23:17.880Z
MLB2808933155,paused,0,2024-01-25T13:23:18.258Z
MLB2808860202,paused,0,2024-01-25T13:23:18.624Z
MLB2808865465,paused,0,2024-01-25T13:23:18.969Z
MLB2808933190,paused,0,2024-01-25T13:23:19.358Z
MLB2808872216,paused,0,2024-01-25T13:23:19.792Z
MLB2808840887,paused,0,2024-01-25T13:23:20.172Z
MLB2808865942,paused,0,2024-01-25T13:23:20.543Z
MLB2808915583,paused,0,2024-01-25T13:23:20.913Z
MLB2808878040,paused,0,2024-01-25T13:23:21.375Z
MLB2808872145,paused,0,2024-01-25T13:23:21.730Z
MLB2808853957,paused,0,2024-01-25T13:23:22.110Z
MLB2808990748,paused,0,2024-01-25T13:23:22.499Z
MLB2808872389,paused,0,2024-01-25T13:23:22.881Z
MLB2808997146,paused,0,2024-01-25T13:23:23.250Z
MLB2808915376,paused,0,2024-01-25T13:23:23.611Z
MLB2810494534,paused,0,2024-01-25T13:23:23.960Z
MLB2820140714,paused,0,2024-01-25T13:23:24.335Z
MLB2820171060,paused,0,2024-01-25T13:23:24.714Z
MLB2820139335,paused,0,2024-01-25T13:23:25.074Z
MLB2820186004,paused,0,2024-01-25T13:23:25.460Z
MLB2820141847,paused,0,2024-01-25T13:23:25.810Z
MLB2820176033,paused,0,2024-01-25T13:23:26.198Z
MLB2820199544,paused,0,2024-01-25T13:23:26.549Z
MLB2820199551,paused,0,2024-01-25T13:23:26.916Z
MLB2820193562,paused,0,2024-01-25T13:23:27.285Z
MLB2820204640,paused,0,2024-01-25T13:23:27.644Z
MLB2820193407,paused,0,2024-01-25T13:23:28.022Z
MLB2820174498,paused,0,2024-01-25T13:23:28.414Z
MLB2820133401,paused,0,2024-01-25T13:23:28.815Z
MLB2820141917,paused,0,2024-01-25T13:23:29.177Z
MLB2820181548,paused,0,2024-01-25T13:23:49.807Z
MLB2820148621,paused,0,2024-01-25T13:23:50.192Z
MLB2820152102,paused,0,2024-01-25T13:23:50.550Z
MLB2820139973,paused,0,2024-01-25T13:23:51.050Z
MLB2820184342,paused,0,2024-01-25T13:23:51.444Z
MLB2820146220,paused,0,2024-01-25T13:23:51.841Z
MLB2820194702,paused,0,2024-01-25T13:23:52.232Z
MLB2820174195,paused,0,2024-01-25T13:23:52.599Z
MLB2820133664,paused,0,2024-01-25T13:23:53.079Z
MLB2820123128,paused,0,2024-01-25T13:23:53.439Z
MLB2820203616,paused,0,2024-01-25T13:23:53.790Z
MLB2820176707,paused,0,2024-01-25T13:23:54.204Z
MLB2820204568,paused,0,2024-01-25T13:23:54.576Z
MLB2820131079,paused,0,2024-01-25T13:23:54.946Z
MLB2820134863,paused,0,2024-01-25T13:23:55.326Z
MLB2820153653,paused,0,2024-01-25T13:23:55.736Z
MLB2820193141,paused,0,2024-01-25T13:23:56.120Z
MLB2820130411,paused,0,2024-01-25T13:23:56.495Z
MLB2820193160,paused,0,2024-01-25T13:23:56.905Z
MLB2833579877,paused,0,2024-01-25T13:23:57.300Z
MLB2833579575,paused,0,2024-01-25T13:23:57.682Z
MLB2833591657,paused,0,2024-01-25T13:23:58.084Z
MLB2833615093,paused,0,2024-01-25T13:23:58.480Z
MLB2833585828,paused,0,2024-01-25T13:23:58.996Z
MLB2833579848,paused,0,2024-01-25T13:24:19.677Z
MLB2833591276,paused,0,2024-01-25T13:24:20.097Z
MLB2833566691,paused,0,2024-01-25T13:24:20.462Z
MLB2833560451,paused,0,2024-01-25T13:24:20.911Z
MLB2833615041,paused,0,2024-01-25T13:24:21.277Z
MLB2833621302,paused,0,2024-01-25T13:24:21.650Z
MLB2833621113,paused,0,2024-01-25T13:24:22.018Z
MLB2833585624,paused,0,2024-01-25T13:24:22.381Z
MLB2833591367,paused,0,2024-01-25T13:24:22.887Z
MLB2833579559,paused,0,2024-01-25T13:24:23.271Z
MLB2833598074,paused,0,2024-01-25T13:24:23.657Z
MLB2833625830,paused,0,2024-01-25T13:24:24.045Z
MLB2833579601,paused,0,2024-01-25T13:24:24.423Z
MLB2833610643,paused,0,2024-01-25T13:24:24.800Z
MLB2839352695,paused,0,2024-01-25T13:24:25.193Z
MLB2839316039,paused,0,2024-01-25T13:24:25.561Z
MLB2839321131,paused,0,2024-01-25T13:24:26.039Z
MLB2839371858,paused,0,2024-01-25T13:24:26.454Z
MLB2839365454,paused,0,2024-01-25T13:24:26.876Z
MLB2850113526,paused,0,2024-01-25T13:24:27.237Z
MLB2850119369,paused,0,2024-01-25T13:24:27.590Z
MLB2850063359,paused,0,2024-01-25T13:24:27.972Z
MLB2850089969,paused,0,2024-01-25T13:24:28.403Z
MLB2850133245,paused,0,2024-01-25T13:24:28.786Z
MLB2850087526,paused,0,2024-01-25T13:24:29.198Z
MLB2850100744,paused,0,2024-01-25T13:24:29.573Z
MLB2850150317,paused,0,2024-01-25T13:24:29.942Z
MLB2850102686,paused,0,2024-01-25T13:24:30.327Z
MLB2850119848,paused,0,2024-01-25T13:24:30.681Z
MLB2850100707,paused,0,2024-01-25T13:24:31.038Z
MLB2850150166,paused,0,2024-01-25T13:24:31.406Z
MLB2850100087,paused,0,2024-01-25T13:24:31.779Z
MLB2850210382,paused,0,2024-01-25T13:24:32.174Z
MLB2853875430,paused,0,2024-01-25T13:24:32.585Z
MLB2853781313,paused,0,2024-01-25T13:24:33.041Z
MLB2853813232,paused,0,2024-01-25T13:24:33.406Z
MLB2853858667,paused,0,2024-01-25T13:24:33.827Z
MLB2853832768,paused,0,2024-01-25T13:24:34.198Z
MLB2853813498,paused,0,2024-01-25T13:24:34.560Z
MLB2880758632,paused,0,2024-01-25T13:24:34.979Z
MLB2880861570,paused,0,2024-01-25T13:24:35.367Z
MLB2880397989,paused,0,2024-01-25T13:24:35.793Z
MLB2894259171,paused,0,2024-01-25T13:24:36.171Z
MLB2894246926,paused,0,2024-01-25T13:24:36.628Z
MLB2894195744,paused,0,2024-01-25T13:24:36.998Z
MLB2901589621,paused,0,2024-01-25T13:24:37.378Z
MLB2901564406,paused,0,2024-01-25T13:24:37.745Z
MLB2910087525,paused,0,2024-01-25T13:24:38.236Z
MLB2910045397,paused,0,2024-01-25T13:24:38.632Z
MLB2981890531,paused,0,2024-01-25T13:24:39.015Z
MLB2981630207,paused,0,2024-01-25T13:24:39.399Z
MLB2981794663,paused,0,2024-01-25T13:24:39.794Z
MLB2987456778,paused,0,2024-01-25T13:24:40.184Z
MLB2987624265,paused,0,2024-01-25T13:24:40.555Z
MLB2987617970,paused,0,2024-01-25T13:24:40.991Z
MLB2987393772,paused,0,2024-01-25T13:24:41.383Z
MLB2987464082,paused,0,2024-01-25T13:24:41.762Z
MLB2987624275,paused,0,2024-01-25T13:24:42.117Z
MLB2987624268,paused,0,2024-01-25T13:24:42.510Z
MLB2987643662,paused,0,2024-01-25T13:24:42.923Z
MLB2987244828,paused,0,2024-01-25T13:24:43.327Z
MLB2987206658,paused,0,2024-01-25T13:25:03.984Z
MLB2987244459,paused,0,2024-01-25T13:25:04.367Z
MLB3022650866,paused,0,2024-01-25T13:25:04.750Z
MLB3022778181,paused,0,2024-01-25T13:25:05.134Z
MLB2987456746,paused,0,2024-01-25T13:25:05.528Z
MLB2987244500,paused,0,2024-01-25T13:25:05.917Z
MLB3022778196,paused,0,2024-01-25T13:25:06.547Z
MLB3022778173,paused,0,2024-01-25T13:25:06.887Z
MLB3022650859,paused,0,2024-01-25T13:25:07.265Z
MLB2987187478,paused,0,2024-01-25T13:25:07.641Z
MLB2987180857,paused,0,2024-01-25T13:25:07.991Z
MLB2987392630,paused,0,2024-01-25T13:25:08.449Z
MLB2987180891,paused,0,2024-01-25T13:25:08.835Z
MLB2987245636,paused,0,2024-01-25T13:25:09.219Z
MLB2987624661,paused,0,2024-01-25T13:25:29.890Z
MLB2987624101,paused,0,2024-01-25T13:25:30.252Z
MLB3022848311,paused,0,2024-01-25T13:25:30.627Z
MLB2987455868,paused,0,2024-01-25T13:25:30.992Z
MLB2987206409,paused,0,2024-01-25T13:25:31.375Z
MLB2987193627,paused,0,2024-01-25T13:25:31.770Z
MLB3022778182,paused,0,2024-01-25T13:25:32.132Z
MLB3022765343,paused,0,2024-01-25T13:25:32.498Z
MLB2987187489,paused,0,2024-01-25T13:25:32.863Z
MLB2987200907,paused,0,2024-01-25T13:25:33.205Z
MLB2987207021,paused,0,2024-01-25T13:25:33.606Z
MLB2987617642,paused,0,2024-01-25T13:25:33.988Z
MLB2987457564,paused,0,2024-01-25T13:25:34.371Z
MLB2987617698,paused,0,2024-01-25T13:25:34.748Z
MLB2990650844,paused,0,2024-01-25T13:25:35.107Z
MLB2990644476,paused,0,2024-01-25T13:25:35.501Z
MLB2990650970,paused,0,2024-01-25T13:25:35.875Z
MLB3024084715,paused,0,2024-01-25T13:25:36.290Z
MLB3036074558,paused,0,2024-01-25T13:25:36.637Z
MLB3036070185,paused,0,2024-01-25T13:25:36.991Z
MLB3054044110,paused,0,2024-01-25T13:25:37.356Z
MLB3063614356,paused,0,2024-01-25T13:25:37.719Z
MLB3063712590,paused,0,2024-01-25T13:25:38.111Z
MLB3070216981,paused,0,2024-01-25T13:25:38.564Z
MLB3070251701,paused,0,2024-01-25T13:25:38.924Z
MLB3070198877,paused,0,2024-01-25T13:25:39.348Z
MLB3070198917,paused,0,2024-01-25T13:25:39.726Z
MLB3070217059,paused,0,2024-01-25T13:25:40.115Z
MLB3070251518,paused,0,2024-01-25T13:25:40.512Z
MLB3070210699,paused,0,2024-01-25T13:25:40.893Z
MLB3070205101,paused,0,2024-01-25T13:25:41.259Z
MLB3070245100,paused,0,2024-01-25T13:25:41.636Z
MLB3070205166,paused,0,2024-01-25T13:25:42.035Z
MLB3070198858,paused,0,2024-01-25T13:25:42.405Z
MLB3079845782,paused,0,2024-01-25T13:25:42.775Z
MLB3079845812,paused,0,2024-01-25T13:25:43.139Z
MLB3079813704,paused,0,2024-01-25T13:25:43.510Z
MLB3079852221,paused,0,2024-01-25T13:25:43.875Z
MLB3079807434,paused,0,2024-01-25T13:25:44.269Z
MLB3088863654,paused,0,2024-01-25T13:25:44.681Z
MLB3089062661,paused,0,2024-01-25T13:25:45.052Z
MLB3089024266,paused,0,2024-01-25T13:25:45.420Z
MLB3149696930,paused,0,2024-01-25T13:25:45.804Z
MLB3149680926,paused,0,2024-01-25T13:25:46.233Z
MLB3149691573,paused,0,2024-01-25T13:25:46.686Z
MLB3149696956,paused,0,2024-01-25T13:25:47.083Z
MLB3149703375,paused,0,2024-01-25T13:25:47.485Z
MLB3149703392,paused,0,2024-01-25T13:25:47.858Z
MLB3149709771,paused,0,2024-01-25T13:25:48.247Z
MLB3149696943,paused,0,2024-01-25T13:25:48.613Z
MLB3149721862,paused,0,2024-01-25T13:25:48.998Z
MLB3149733809,paused,0,2024-01-25T13:25:49.596Z
MLB3171649897,paused,0,2024-01-25T13:25:49.946Z
MLB3171656223,paused,0,2024-01-25T13:25:50.322Z
MLB3197377349,paused,0,2024-01-25T13:25:50.685Z
MLB3275588426,paused,0,2024-01-25T13:25:51.062Z
MLB3249374593,paused,0,2024-01-25T13:25:51.418Z
MLB3249394857,paused,0,2024-01-25T13:25:51.788Z
MLB3249384633,paused,0,2024-01-25T13:25:52.145Z
MLB3275588392,paused,0,2024-01-25T13:25:52.542Z
MLB3249374645,paused,0,2024-01-25T13:25:52.983Z
MLB3249384627,paused,0,2024-01-25T13:25:53.356Z
MLB3249407799,paused,0,2024-01-25T13:25:53.721Z
MLB3275588164,paused,0,2024-01-25T13:25:54.118Z
MLB3275430452,paused,0,2024-01-25T13:25:54.547Z
MLB3249384651,paused,0,2024-01-25T13:26:15.215Z
MLB3275554864,paused,0,2024-01-25T13:26:15.682Z
MLB3249407881,paused,0,2024-01-25T13:26:16.148Z
MLB3275554800,paused,0,2024-01-25T13:26:36.904Z
MLB3249363641,paused,0,2024-01-25T13:26:37.259Z
MLB3275443102,paused,0,2024-01-25T13:26:37.619Z
MLB3249374749,paused,0,2024-01-25T13:26:38.010Z
MLB3297700102,paused,0,2024-01-25T13:26:38.362Z
MLB3254429799,paused,0,2024-01-25T13:26:38.738Z
MLB3297514122,paused,0,2024-01-25T13:26:39.101Z
MLB3308054450,paused,0,2024-01-25T13:26:39.567Z
MLB3308054678,paused,0,2024-01-25T13:26:39.947Z
MLB3308017096,paused,0,2024-01-25T13:26:40.371Z
MLB3308064356,paused,0,2024-01-25T13:26:40.812Z
MLB3308042210,paused,0,2024-01-25T13:26:41.205Z
MLB3337956962,paused,0,2024-01-25T13:26:41.634Z
MLB3263592257,paused,0,2024-01-25T13:26:42.020Z
MLB3263592145,paused,0,2024-01-25T13:26:42.512Z
MLB3263604777,paused,0,2024-01-25T13:26:42.955Z
MLB3263614515,paused,0,2024-01-25T13:26:43.344Z
MLB3263614503,paused,0,2024-01-25T13:26:43.774Z
MLB3263580691,paused,0,2024-01-25T13:26:44.187Z
MLB3270322291,paused,0,2024-01-25T13:26:44.610Z
MLB3366793398,paused,0,2024-01-25T13:26:45.021Z
MLB3420096646,paused,0,2024-01-25T13:26:45.528Z
MLB3278095737,paused,0,2024-01-25T13:26:45.905Z
MLB3278083089,paused,0,2024-01-25T13:26:46.297Z
MLB3278052325,paused,0,2024-01-25T13:26:46.765Z
MLB3278070781,paused,0,2024-01-25T13:26:47.248Z
MLB3278052339,paused,0,2024-01-25T13:26:47.635Z
MLB3280695937,paused,0,2024-01-25T13:26:48.026Z
MLB3437175040,paused,0,2024-01-25T13:26:48.395Z
MLB3284517157,paused,0,2024-01-25T13:26:48.800Z
MLB3460659852,paused,0,2024-01-25T13:26:49.167Z
MLB3286088509,paused,0,2024-01-25T13:26:49.559Z
MLB3488438580,paused,0,2024-01-25T13:26:49.954Z
MLB3290905845,paused,0,2024-01-25T13:26:50.344Z
MLB3488451394,paused,0,2024-01-25T13:26:50.717Z
MLB3290943501,paused,0,2024-01-25T13:26:51.161Z
MLB3290919247,paused,0,2024-01-25T13:26:51.525Z
MLB3290919191,paused,0,2024-01-25T13:26:51.893Z
MLB3290965835,paused,0,2024-01-25T13:26:52.291Z
MLB3488344096,paused,0,2024-01-25T13:26:52.645Z
MLB3297061043,paused,0,2024-01-25T13:26:53.003Z
MLB3519564000,paused,0,2024-01-25T13:26:53.351Z
MLB3297010183,paused,0,2024-01-25T13:26:53.690Z
MLB3297040801,paused,0,2024-01-25T13:26:54.058Z
MLB3297028019,paused,0,2024-01-25T13:26:54.451Z
MLB3519535626,paused,0,2024-01-25T13:26:54.836Z
MLB3297040805,paused,0,2024-01-25T13:26:55.207Z
MLB3297016081,paused,0,2024-01-25T13:26:55.574Z
MLB3297028005,paused,0,2024-01-25T13:26:55.953Z
MLB3297054343,paused,0,2024-01-25T13:26:56.330Z
MLB3297016091,paused,0,2024-01-25T13:26:56.782Z
MLB3519503838,paused,0,2024-01-25T13:26:57.143Z
MLB3519535594,paused,0,2024-01-25T13:26:57.577Z
MLB3531097112,paused,0,2024-01-25T13:26:57.958Z
MLB3531046964,paused,0,2024-01-25T13:26:58.364Z
MLB3299027763,paused,0,2024-01-25T13:26:58.810Z
MLB3310881465,paused,0,2024-01-25T13:26:59.192Z
MLB3310904509,paused,0,2024-01-25T13:26:59.671Z
MLB3593341368,paused,0,2024-01-25T13:27:00.060Z
MLB3310904493,paused,0,2024-01-25T13:27:00.454Z
MLB3310915767,paused,0,2024-01-25T13:27:00.871Z
MLB3593254368,paused,0,2024-01-25T13:27:01.239Z
MLB3593397556,paused,0,2024-01-25T13:27:01.598Z
MLB3327412197,paused,0,2024-01-25T13:27:01.988Z
MLB3663283526,paused,0,2024-01-25T13:27:02.386Z
MLB3663294934,paused,0,2024-01-25T13:27:02.776Z
MLB3327425303,paused,0,2024-01-25T13:27:03.141Z
MLB3659664426,paused,0,2024-01-25T13:27:03.492Z
MLB3327399015,paused,0,2024-01-25T13:27:03.852Z
MLB3327396195,paused,0,2024-01-25T13:27:04.230Z
MLB3326131649,paused,0,2024-01-25T13:27:04.656Z
MLB3710356370,paused,0,2024-01-25T13:27:05.013Z
MLB3710250384,paused,0,2024-01-25T13:27:05.398Z
MLB3345419335,paused,0,2024-01-25T13:27:05.787Z
MLB3345461707,paused,0,2024-01-25T13:27:06.172Z
MLB3710261746,paused,0,2024-01-25T13:27:06.521Z
MLB3710269696,paused,0,2024-01-25T13:27:06.928Z
MLB3345678421,paused,0,2024-01-25T13:27:07.314Z
MLB3710169026,paused,0,2024-01-25T13:27:07.672Z
MLB3350915113,paused,0,2024-01-25T13:27:08.156Z
MLB3345635285,paused,0,2024-01-25T13:27:08.537Z
MLB3345363505,paused,0,2024-01-25T13:27:08.921Z
MLB3710282832,paused,0,2024-01-25T13:27:09.302Z
MLB3710635682,paused,0,2024-01-25T13:27:09.676Z
MLB3345746441,paused,0,2024-01-25T13:27:10.036Z
MLB4041064114,paused,0,2024-01-25T13:27:10.431Z
MLB3448538897,paused,0,2024-01-25T13:27:10.813Z
MLB3396454109,paused,0,2024-01-25T13:27:11.202Z
MLB4042877886,paused,0,2024-01-25T13:27:11.615Z
MLB4041060504,paused,0,2024-01-25T13:27:11.995Z
MLB3375429459,paused,0,2024-01-25T13:27:12.361Z
MLB3886165172,paused,0,2024-01-25T13:27:12.750Z
MLB3444667113,paused,0,2024-01-25T13:27:13.135Z
MLB3409864243,paused,0,2024-01-25T13:27:13.508Z
MLB4042943636,paused,0,2024-01-25T13:27:13.878Z
MLB3445179907,paused,0,2024-01-25T13:27:14.241Z
MLB3377397755,paused,0,2024-01-25T13:27:14.610Z
MLB3444630039,paused,0,2024-01-25T13:27:14.991Z
MLB3941878318,paused,0,2024-01-25T13:27:15.363Z
MLB3444630045,paused,0,2024-01-25T13:27:15.761Z
MLB3437188037,paused,0,2024-01-25T13:27:16.132Z
MLB3444834693,paused,0,2024-01-25T13:27:16.492Z
MLB3444629677,paused,0,2024-01-25T13:27:37.140Z
MLB4083033626,paused,0,2024-01-25T13:27:37.509Z
MLB3374221741,paused,0,2024-01-25T13:27:37.893Z
MLB3817238308,paused,0,2024-01-25T13:27:38.273Z
MLB3444706459,paused,0,2024-01-25T13:27:38.745Z
MLB4041153354,paused,0,2024-01-25T13:27:39.179Z
MLB3942119406,paused,0,2024-01-25T13:27:39.563Z
MLB3467476655,paused,0,2024-01-25T13:27:39.948Z
MLB4040970302,paused,0,2024-01-25T13:27:40.338Z
MLB3444679623,paused,0,2024-01-25T13:27:40.817Z
MLB3444655653,paused,0,2024-01-25T13:27:41.221Z
MLB4043024294,paused,0,2024-01-25T13:27:41.619Z
MLB4041556734,paused,0,2024-01-25T13:27:42.046Z
MLB3511555247,paused,0,2024-01-25T13:27:42.407Z
MLB3444643033,paused,0,2024-01-25T13:27:42.762Z
MLB4216084304,paused,0,2024-01-25T13:27:43.112Z
MLB4210024588,paused,0,2024-01-25T13:27:43.501Z
MLB4040995814,paused,0,2024-01-25T13:27:43.881Z
MLB4040982570,paused,0,2024-01-25T13:27:44.251Z
MLB4040945126,paused,0,2024-01-25T13:27:44.648Z
MLB4040945922,paused,0,2024-01-25T13:27:45.047Z
MLB3511359551,paused,0,2024-01-25T13:27:45.422Z
MLB3511408705,paused,0,2024-01-25T13:27:45.795Z
MLB4041022124,paused,0,2024-01-25T13:27:46.257Z
MLB4040946174,paused,0,2024-01-25T13:27:46.759Z
MLB3511408721,paused,0,2024-01-25T13:27:47.182Z
MLB3444693429,paused,0,2024-01-25T13:27:47.654Z
MLB4041573820,paused,0,2024-01-25T13:27:48.066Z
MLB3464484137,paused,0,2024-01-25T13:27:48.460Z
MLB3463374995,paused,0,2024-01-25T13:27:48.807Z
MLB4031457058,paused,0,2024-01-25T13:27:49.156Z
MLB3444667629,paused,0,2024-01-25T13:27:49.525Z
MLB3407369235,paused,0,2024-01-25T13:27:49.915Z
MLB4186934710,paused,0,2024-01-25T13:27:50.300Z
MLB4087271840,paused,0,2024-01-25T13:27:50.723Z
MLB3424612505,paused,0,2024-01-25T13:27:51.164Z
MLB3437250359,paused,0,2024-01-25T13:27:51.570Z
MLB4043327792,paused,0,2024-01-25T13:27:51.916Z
MLB4041521836,paused,0,2024-01-25T13:27:52.414Z
MLB4091798110,paused,0,2024-01-25T13:27:52.834Z
MLB3440895403,paused,0,2024-01-25T13:27:53.227Z
MLB3444655635,paused,0,2024-01-25T13:27:53.694Z
MLB4041020952,paused,0,2024-01-25T13:27:54.068Z
MLB3444771929,paused,0,2024-01-25T13:27:54.440Z
MLB4040932624,paused,0,2024-01-25T13:27:54.830Z
MLB3424743039,paused,0,2024-01-25T13:27:55.198Z
MLB4043161926,paused,0,2024-01-25T13:27:55.530Z
MLB3437162241,paused,0,2024-01-25T13:27:55.953Z
MLB4103728542,paused,0,2024-01-25T13:27:56.282Z
MLB3437187917,paused,0,2024-01-25T13:27:56.672Z
MLB3444821101,paused,0,2024-01-25T13:27:56.991Z
MLB3969836122,paused,0,2024-01-25T13:27:57.322Z
MLB3443907677,paused,0,2024-01-25T13:27:57.750Z
MLB3443894893,paused,0,2024-01-25T13:27:58.161Z
MLB3436500395,paused,0,2024-01-25T13:27:58.506Z
MLB4010250286,paused,0,2024-01-25T13:27:58.871Z
MLB4010355464,paused,0,2024-01-25T13:27:59.310Z
MLB4206185554,paused,0,2024-01-25T13:27:59.717Z
MLB3450724361,paused,0,2024-01-25T13:28:00.069Z
MLB3445528873,paused,0,2024-01-25T13:28:00.427Z
MLB3458322505,paused,0,2024-01-25T13:28:00.795Z
MLB3453646575,paused,0,2024-01-25T13:28:01.178Z
MLB3463230915,paused,0,2024-01-25T13:28:01.527Z
MLB4087364608,paused,0,2024-01-25T13:28:01.898Z
MLB4087339020,paused,0,2024-01-25T13:28:02.216Z
MLB3513804743,paused,0,2024-01-25T13:28:02.536Z
MLB4086170204,paused,0,2024-01-25T13:28:02.853Z
MLB4102463706,paused,0,2024-01-25T13:28:03.172Z
MLB4134099162,paused,0,2024-01-25T13:28:03.496Z
MLB4104947346,paused,0,2024-01-25T13:28:03.915Z
MLB3471266099,paused,0,2024-01-25T13:28:04.320Z
MLB3511473383,paused,0,2024-01-25T13:28:04.685Z
MLB4205024310,paused,0,2024-01-25T13:28:05.002Z
MLB4141342868,paused,0,2024-01-25T13:28:05.437Z
MLB3471921291,paused,0,2024-01-25T13:28:26.125Z
MLB4186846430,paused,0,2024-01-25T13:28:26.576Z
MLB4181982838,paused,0,2024-01-25T13:28:26.940Z
MLB4198617054,paused,0,2024-01-25T13:28:27.381Z
MLB3473663663,paused,0,2024-01-25T13:28:27.762Z
MLB4173187116,paused,0,2024-01-25T13:28:28.134Z
MLB3493183999,paused,0,2024-01-25T13:28:28.519Z
MLB4132714878,paused,0,2024-01-25T13:28:28.916Z
MLB3473927811,paused,0,2024-01-25T13:28:29.346Z
MLB4131940484,paused,0,2024-01-25T13:28:29.706Z
MLB3482382725,paused,0,2024-01-25T13:28:30.148Z
MLB3482522473,paused,0,2024-01-25T13:28:30.551Z
MLB3482484567,paused,0,2024-01-25T13:28:30.958Z
MLB4150563878,paused,0,2024-01-25T13:28:31.386Z
MLB3502220747,paused,0,2024-01-25T13:28:52.042Z
MLB4205023390,paused,0,2024-01-25T13:28:52.427Z
MLB4186309720,paused,0,2024-01-25T13:28:52.813Z
MLB3494056353,paused,0,2024-01-25T13:28:53.181Z
MLB3515281623,paused,0,2024-01-25T13:28:53.518Z
MLB4168324638,paused,0,2024-01-25T13:28:53.887Z
MLB3493400043,paused,0,2024-01-25T13:28:54.283Z
MLB3501421657,paused,0,2024-01-25T13:28:54.661Z
MLB4205027132,paused,0,2024-01-25T13:28:55.022Z
MLB4180722370,paused,0,2024-01-25T13:28:55.383Z
MLB4184045850,paused,0,2024-01-25T13:28:55.760Z
MLB4166150726,paused,0,2024-01-25T13:28:56.183Z
MLB4184162972,paused,0,2024-01-25T13:28:56.558Z
MLB3496043657,paused,0,2024-01-25T13:28:56.955Z
MLB3503023699,paused,0,2024-01-25T13:28:57.399Z
MLB4185523056,paused,0,2024-01-25T13:28:57.766Z
MLB4181066834,paused,0,2024-01-25T13:28:58.143Z
MLB4181121140,paused,0,2024-01-25T13:28:58.494Z
MLB3501635955,paused,0,2024-01-25T13:28:58.845Z
MLB4181061632,paused,0,2024-01-25T13:28:59.232Z
MLB4184360336,paused,0,2024-01-25T13:28:59.661Z
MLB3510105815,paused,0,2024-01-25T13:29:00.026Z
MLB3503245219,paused,0,2024-01-25T13:29:00.396Z
MLB3513229271,paused,0,2024-01-25T13:29:00.742Z
MLB3512385297,paused,0,2024-01-25T13:29:01.421Z
MLB4184647932,paused,0,2024-01-25T13:29:01.903Z
MLB3513231759,paused,0,2024-01-25T13:29:02.318Z
MLB3508664575,paused,0,2024-01-25T13:29:02.727Z
MLB4198587952,paused,0,2024-01-25T13:29:03.109Z
MLB3505509521,paused,0,2024-01-25T13:29:03.503Z
MLB4197202420,paused,0,2024-01-25T13:29:03.964Z
MLB3510147297,paused,0,2024-01-25T13:29:04.321Z
MLB4186694622,paused,0,2024-01-25T13:29:04.801Z
MLB3506049129,paused,0,2024-01-25T13:29:05.263Z
MLB4191515816,paused,0,2024-01-25T13:29:05.734Z
MLB4195841480,paused,0,2024-01-25T13:29:06.242Z
MLB4199008006,paused,0,2024-01-25T13:29:06.737Z
MLB3512108183,paused,0,2024-01-25T13:29:07.120Z
MLB4213077580,paused,0,2024-01-25T13:29:07.552Z
MLB3514271167,paused,0,2024-01-25T13:29:07.960Z
MLB3514119487,paused,0,2024-01-25T13:29:08.355Z
MLB4218873340,paused,0,2024-01-25T13:29:08.781Z
MLB3526430175,paused,0,2024-01-25T13:29:09.213Z
MLB3526366195,paused,0,2024-01-25T13:29:09.716Z
MLB4252855000,paused,0,2024-01-25T13:29:10.302Z
MLB3525908583,paused,0,2024-01-25T13:29:10.777Z
MLB3526378965,paused,0,2024-01-25T13:29:11.160Z
MLB3528963931,paused,0,2024-01-25T13:29:11.641Z
MLB4263254582,paused,0,2024-01-25T13:29:12.015Z
